traffic_load,num_users,packet_count,avg_packet_size,allocated_bandwidth
0.006131330152180874,0.125,0.0,0.23872077028885835,18807.8
0.005194878111740205,0.125,0.0,0.08328748280605226,15935.699999999999
0.0011676550423822718,0.125,0.0,0.4837001375515818,3584.2
0.004108931534012518,0.125,0.0,0.40027510316368636,12605.099999999999
0.0044323418536090144,0.125,0.0,0.3369325997248968,13597.0
0.0010868595214668449,0.125,0.0,0.169050894085282,3336.3999999999996
0.0036561114393904638,0.25,0.0,0.5016506189821183,11216.3
0.005019592913821991,0.125,0.0,0.768019257221458,15398.099999999999
0.0009232143562228869,0.125,0.0,0.8682255845942229,2834.5
0.0005838275211911359,0.125,0.0,0.594222833562586,1793.6
0.006167847901747169,0.125,0.0,1.0000000000000002,18919.8
0.004365696960650527,0.375,0.0,0.7238651994497937,13392.599999999999
0.11293433583685329,0.5,0.0,0.6987620357634112,346372.8
0.020079056363092332,0.5,0.0,0.6987620357634112,61585.49999999999
0.040321301419559044,0.25,0.0,0.5983493810178817,123668.49999999999
0.035566918661962266,0.375,0.0,0.5724209078404401,109086.79999999999
0.02796689026941198,0.625,0.0,0.6918844566712518,85777.5
0.039917552050916696,0.375,0.0,0.6987620357634112,122430.2
0.05240913299787216,0.625,0.0,0.5412654745529574,160741.9
0.06789151763430715,0.625,0.0,0.5519257221458047,208226.4
0.03801748789379543,0.5,0.0,0.14944979367262723,116602.7
0.03918537117211249,0.375,0.0,0.17400275103163687,120184.59999999999
0.02294341734469857,0.375,0.0,0.04277854195323247,70370.5
0.022102139689065055,0.625,0.0,0.2376891334250344,67790.3
0.027759880276558044,0.5,0.0,0.4814305364511692,85142.59999999999
0.025191541302373582,0.25,0.0,0.41361760660247593,77265.5
0.05695194104391921,0.375,0.0,0.39401650618982115,174674.69999999998
0.19814530914671485,0.375,0.0,0.5944291609353507,607715.0
0.03399094953224186,0.5,0.0,0.503232462173315,104253.29999999999
0.048397658208014685,0.625,0.0,0.6221458046767538,148438.69999999998
0.03379603604393176,0.375,0.0,0.6987620357634112,103655.5
0.029701255137876185,0.5,0.0,0.5485557083906465,91096.79999999999
0.036551072012773904,0.5,0.0,0.01973865199449794,112105.2
0.12559184430840062,0.625,0.0,0.5222833562585969,385193.39999999997
0.02757432446157431,0.5,0.0,0.686726272352132,84573.5
0.041595086171618355,0.375,0.0,0.2702888583218707,127575.2
0.09518625307576452,0.625,0.0,0.22716643741403025,291939.39999999997
0.027828122821060057,0.25,0.0,0.6905089408528198,85351.9
0.03225704113564724,0.5,0.0,0.03452544704264099,98935.4
0.03839476189400221,0.5,0.0,0.033631361760660256,117759.79999999999
0.036416641047182986,0.375,0.0,0.2614167812929849,111692.9
0.047222014907914785,0.5,0.0,0.8618294360385144,144833.0
0.03325306275506792,0.625,0.0,0.4878954607977991,101990.2
0.06389738877549367,0.625,0.0,0.8698762035763411,195976.4
0.03765208216219769,0.5,0.0,0.3943603851444291,115481.99999999999
0.021226170171343563,0.375,0.0,0.026203576341127924,65103.7
0.07176764851483454,0.5,0.0,0.15914718019257218,220114.5
0.024216517388953515,0.375,0.0,0.4156808803301238,74275.09999999999
0.031568225084453,0.5,0.0,0.1798486932599725,96822.79999999999
0.02841765624062093,0.375,0.0,0.6117606602475928,87160.0
0.02095639529642256,0.25,0.0,0.2718707015130674,64276.299999999996
0.02770601659594776,0.5,0.0,0.5775103163686383,84977.4
0.042036266233566155,0.375,0.0,0.7120357634112792,128928.29999999999
0.05033424011470225,0.5,0.0,0.46733149931224205,154378.19999999998
0.08844507650582652,0.5,0.0,0.7618294360385145,271264.2
0.025243807331440344,0.25,0.0,0.3814305364511692,77425.79999999999
0.02319858511979305,0.25,0.0,0.5789546079779917,71153.09999999999
0.029587593642351095,0.5,0.0,0.446767537826685,90748.2
0.051551878826803385,0.625,0.0,0.6756533700137553,158112.69999999998
0.05999227193124803,0.375,0.0,0.3642365887207703,183999.4
0.03065961782805663,0.5,0.0,0.14401650618982115,94036.09999999999
0.000986663946094324,0.125,0.0,0.20667125171939477,3029.1
0.005360120928527688,0.375,0.0,0.4814305364511692,16442.5
0.0037969330111554877,0.375,0.0,0.4203576341127923,11648.199999999999
0.002715551152123587,0.0,0.0,0.009559834938101794,8331.6
0.002948808277478294,0.0,0.0,0.1674002751031637,9047.0
0.002359503093852214,0.0,0.0,0.4616231086657496,7239.599999999999
0.002004139743385209,0.0,0.0,0.36891334250343877,6149.7
0.0025747295803585633,0.125,0.0,0.13184319119669874,7899.7
0.009002081739961212,0.375,0.0,0.03067400275103163,27612.399999999998
0.007972281202191704,0.125,0.0,0.16189821182943603,24454.0
0.0021611660665202762,0.25,0.0,0.050275103163686385,6631.299999999999
0.06922646961689001,0.25,0.0,0.22895460797799172,212320.69999999998
0.006381933208579571,0.375,0.0,0.0297111416781293,19576.399999999998
0.0014894677104352436,0.125,0.0,0.14793672627235216,4571.2
0.024889813396582073,0.375,0.0,0.22200825309491057,76340.09999999999
0.028370867873989115,0.375,0.0,0.25068775790921594,87016.5
0.006015614533242677,0.25,0.0,0.42008253094910586,18452.899999999998
0.0009964780912902656,0.125,0.0,0.71939477303989,3059.2
0.003222691399225504,0.125,0.0,0.6968363136176067,9887.0
0.004625201218506008,0.125,0.0,0.6407840440165062,14188.5
0.002920278785629626,0.125,0.0,0.6429848693259972,8959.5
0.001537853728610584,0.125,0.0,0.28603851444291606,4719.599999999999
6.755783669764513e-05,0.125,0.0,0.03156808803301239,210.2
